15,2.16185,-10.2863,0.0572305,1,
15,14.8908,-9.42878,0.00137461,1,
15,1.50239,-9.11231,0.104174,1,
15,0.634437,-10.6441,0.230675,1,
15,14.9238,-10.4302,0.000302558,1,
15,0.78788,-9.59782,0.0762974,1,
15,14.9254,-10.5426,0.000355098,1,
15,14.9241,-10.1407,0.000436389,1,
15,1.48719,-9.5481,0.193017,1,
15,1.97265,-9.68146,0.138412,1,
15,14.877,-8.98435,0.000422626,1,
15,1.55827,-9.69643,0.126397,1,
15,0.551895,-10.3801,0.170158,1,
15,1.5502,-10.06,0.206156,1,
15,14.8835,-9.2845,0.00090303,1,
15,14.9191,-10.2358,0.000712892,1,
15,14.9279,-10.3026,0.000264687,1,
15,1.29332,-9.62349,0.447592,1,
15,14.8505,-9.49799,0.000776476,1,
15,14.9229,-10.2203,0.000302159,1,
15,14.9133,-9.3304,0.000429146,1,
15,2.02998,-9.67392,0.138944,1,
15,0.338931,-9.85768,0.232922,0,
15,2.12505,-10.5396,0.272509,1,
15,2.08008,-10.0208,0.209686,1,
15,14.9064,-10.4027,0.000173486,1,
15,11.0395,-10.1998,0.375116,1,
15,2.14761,-10.156,0.181038,1,
15,0.778919,-9.37982,0.201117,1,
15,14.9303,-9.43364,0.000652107,1,
15,1.95838,-10.8477,0.286927,1,
15,14.9132,-9.50746,0.00117074,1,
15,14.885,-10.3879,0.000284383,1,
15,1.94196,-10.376,0.150998,1,
15,14.9512,-9.93588,0.000441467,1,
15,1.32242,-10.2171,0.14287,1,
15,14.9546,-9.71448,0.000566815,1,
15,14.9019,-10.2308,0.000452168,1,
15,1.49043,-10.3588,0.177477,1,
15,2.10222,-9.9815,0.161975,1,
15,1.49223,-10.279,0.148104,1,
15,1.21691,-10.2489,0.139436,1,
15,2.35114,-9.81078,0.195718,1,
15,2.7053,-9.33991,0.207394,1,
15,1.79184,-10.439,0.191922,1,
15,14.9502,-10.4273,0.00030818,1,
15,1.63355,-10.2335,0.156361,1,
15,14.9264,-9.3511,0.000440105,1,
15,0.35116,-27.9614,0.0467451,0,
15,14.8897,-9.80206,0.000853634,1,
15,1.6676,-10.2798,0.22344,1,
15,14.9013,-10.0233,0.000963988,1,
15,1.78591,-10.5953,0.19515,1,
15,2.02724,-9.50762,0.167604,1,
15,14.9377,-10.1807,0.000405943,1,
15,1.48726,-9.71518,0.248091,1,
15,2.0191,-9.53346,0.178242,1,
15,1.63644,-10.4625,0.134645,1,
15,0.685377,-9.63023,0.157055,1,
15,2.23533,-9.92518,0.165974,1,
15,14.9134,-9.45754,0.00129047,1,
15,2.26064,-10.6813,0.194974,1,
15,14.9371,-10.361,0.000440419,1,
15,0.670417,-9.82508,0.238524,1,
15,1.57796,-10.8024,0.264172,1,
15,1.63705,-9.88182,0.199562,1,
15,14.8854,-10.7287,0.000399209,1,
15,14.8796,-10.0643,0.000372786,1,
15,14.9384,-10.1194,0.0002976,1,
15,14.8689,-9.93124,0.000408856,1,
15,0.904099,-9.86306,0.106379,1,
15,1.82843,-9.84226,0.196353,1,
15,14.898,-9.49413,0.00030077,1,
15,1.01862,-10.5668,0.115853,1,
15,1.34933,-9.39117,0.173281,1,
15,2.345,-10.4577,0.182609,1,
15,14.8735,-9.38306,0.000508897,1,
15,2.15481,-9.9475,0.357197,1,
15,0.716338,-9.80055,0.21348,1,
15,1.85565,-10.1915,0.18433,1,
15,0.68972,-9.95482,0.0941945,1,
15,14.8854,-10.5389,0.000168925,1,
15,1.19498,-8.84431,0.113761,1,
15,0.554103,-10.0932,0.284962,0,
15,2.4757,-10.1046,0.193985,1,
15,0.614056,-9.547,0.110779,1,
15,14.9219,-8.96309,0.000758492,1,
15,14.9499,-9.87,0.000627992,1,
15,1.51383,-9.55428,0.510647,1,
15,1.47727,-9.9229,0.183017,1,
15,14.87,-10.2418,0.000243732,1,
15,1.30769,-9.20245,0.416189,1,
15,1.7152,-9.419,0.171042,1,
15,14.9247,-10.3282,0.000452289,1,
15,1.96581,-10.2368,0.191064,1,
15,14.878,-10.3729,0.000344703,1,
15,14.9434,-10.3012,0.0016923,1,
15,2.26808,-9.59296,0.140187,1,
15,14.9378,-10.425,0.00016149,1,
15,1.7579,-9.91576,0.207348,1,
15,0.755275,-10.3025,0.0717774,1,
15,14.9314,-10.3657,0.000875993,1,
15,1.24844,-9.62084,0.210558,1,
15,14.8985,-9.98067,0.000200224,1,
15,2.25103,-10.1084,0.191724,1,
15,0.61849,-9.39283,0.132369,1,
15,14.8864,-9.87933,0.000852562,1,
15,14.9138,-10.4588,0.000354525,1,
15,2.47191,-10.1798,0.120011,1,
15,14.883,-9.86422,0.000477639,1,
15,2.19982,-10.434,0.204227,1,
15,0.735808,-9.85714,0.182606,1,
15,1.68301,-9.65495,0.199594,1,
15,14.9031,-9.47532,0.000257323,1,
15,14.9483,-10.4253,0.000170064,1,
15,1.41701,-9.7441,0.175512,1,
15,1.70652,-8.91983,0.17599,1,
15,1.32395,-10.5926,0.195312,1,
15,14.904,-9.68515,0.00101762,1,
15,14.8852,-9.7454,0.000582178,1,
15,1.99123,-10.0802,0.120948,1,
15,1.42274,-10.3496,0.287012,1,
15,0.518183,-10.3916,0.109767,1,
15,2.51041,-10.6459,0.209832,1,
15,2.5665,-10.4789,0.166322,1,
15,2.12221,-9.4778,0.293034,1,
15,0.734008,-10.0073,0.171815,1,
15,14.9067,-9.71624,0.00016377,1,
15,1.66251,-10.0358,0.0899294,1,
15,1.48344,-10.2031,0.210704,1,
15,2.28029,-9.88132,0.201521,1,
15,14.9366,-9.59765,0.000701388,1,
15,0.628165,-10.5108,0.176613,1,
15,1.49741,-10.7221,0.0648599,1,
15,1.5164,-10.7557,0.15055,1,
15,14.9049,-9.93549,0.00030738,1,
15,1.87106,-9.67507,0.226357,1,
15,14.8639,-9.80837,0.000132702,1,
15,14.9189,-9.77685,0.00135862,1,
15,14.8998,-9.49795,0.000477425,1,
15,11.1255,-9.79504,5.15098,1,
15,0.611592,-9.54018,0.246957,1,
15,2.29366,-9.75308,0.119422,1,
15,14.9039,-10.064,0.000164516,1,
15,0.341958,-34.2897,0.128493,0,
15,1.18657,-9.74017,0.419392,1,
15,10.9841,-9.12169,3.38381,1,
15,1.89738,-10.1645,0.194665,1,
15,0.529664,-9.80736,0.206967,1,
15,0.651988,-9.28477,0.499828,1,
15,1.89929,-9.13076,0.101928,1,
15,14.8778,-10.6324,0.000563654,1,
15,14.9099,-10.2942,0.00017922,1,
15,1.79095,-9.7301,0.164945,1,
15,14.9339,-10.3407,0.000782684,1,
15,2.69887,-9.03733,0.198925,1,
15,1.61091,-9.48983,0.165934,1,
15,14.8667,-9.61969,0.000672734,1,
15,1.13793,-10.2914,0.220679,1,
15,1.98744,-10.8259,0.207781,1,
15,0.757361,-9.44719,0.217865,1,
15,0.433917,-10.8644,0.148143,0,
15,0.728832,-9.78309,0.162593,1,
15,1.83728,-9.88142,0.158329,1,
15,1.95292,-9.90937,0.267208,1,
15,1.17075,-10.0864,0.207514,1,
15,14.922,-9.26188,0.00116365,1,
15,0.875632,-10.5582,0.207922,1,
15,14.9072,-10.0958,0.000403764,1,
15,14.9046,-10.037,0.000450515,1,
15,1.82712,-10.2965,0.108813,1,
15,14.9493,-9.99869,0.000201495,1,
15,1.69451,-10.0804,0.195014,1,
15,1.88235,-10.1176,0.187124,1,
15,10.8412,-9.8108,0.581303,0,
15,1.64375,-9.15264,0.112616,1,
15,14.8568,-10.5016,0.000658047,1,
15,2.48994,-10.2729,0.0911582,1,
15,0.813685,-9.35783,0.224042,1,
15,1.96568,-9.61651,0.20266,1,
15,14.9087,-10.5341,0.0014864,1,
15,1.77129,-10.0465,0.3652,1,
15,1.44014,-10.4866,0.201661,1,
15,14.9293,-10.6159,0.000631771,1,
15,1.13867,-10.7411,0.218126,1,
15,2.20444,-9.86279,0.0673905,1,
15,1.58312,-10.2004,0.0964189,1,
15,2.01847,-10.3502,0.422843,1,
15,14.8851,-10.1774,0.000616526,1,
15,1.39457,-10.3849,0.237331,1,
15,14.9539,-10.0606,0.000877635,1,
15,1.11662,-9.99619,0.215103,1,
15,14.9312,-10.9373,0.000285594,1,
15,14.8885,-10.1156,0.000530154,1,
15,1.10753,-10.0717,0.0833951,1,
15,1.18948,-9.61269,0.228022,1,
15,2.04916,-9.24595,0.175156,1,
15,1.65846,-10.1384,0.148649,1,
15,14.9341,-10.0197,0.000144248,1,
15,14.8981,-10.7919,0.000181273,1,
15,2.4863,-10.0335,0.154126,1,
15,14.943,-10.2087,0.000369788,1,
15,2.16939,-10.2717,0.142509,1,
15,2.51609,-9.15348,0.183437,1,
15,2.30527,-10.3672,0.260431,1,
15,0.576543,-10.3308,0.200139,1,
15,14.9043,-10.8107,0.000354168,1,
15,14.8909,-10.8232,0.000248276,1,
15,0.440405,-10.5286,0.101708,1,
15,14.9105,-9.90813,0.000434718,1,
15,1.16144,-10.6914,0.309979,1,
15,11.0743,-8.91658,0.160376,1,
15,2.21272,-9.62819,0.178442,1,
15,1.9486,-10.1431,0.158508,1,
15,1.14005,-10.259,0.259382,1,
15,1.44613,-9.28017,0.161847,1,
15,1.70155,-10.4103,0.241782,1,
15,1.99429,-9.89093,0.251825,1,
15,0.991443,-10.3744,0.51994,0,
15,0.431903,-10.0179,1.40366,1,
15,14.9335,-9.6039,0.000304859,1,
15,0.468965,-10.1474,0.190339,0,
15,0.335895,10.0277,0.275281,0,
15,2.65653,-9.69852,0.166039,1,
15,2.16386,-9.53534,0.210303,1,
15,2.30049,-10.0595,0.14887,1,
15,2.66682,-10.0364,0.172035,1,
15,1.20229,-10.0106,0.214291,1,
15,0.856962,-10.0309,0.175128,1,
15,11.8106,-9.19564,1.53858,0,
15,14.9389,-9.09515,0.00155913,1,
15,1.47058,-10.3219,0.143826,1,
15,11.1067,-10.729,4.89368,1,
15,14.9246,-10.1575,0.00139105,1,
15,14.9365,-10.3706,0.00131842,1,
15,2.31942,-10.6414,0.15475,1,
15,1.9301,-10.3417,0.194106,1,
15,14.9005,-9.57564,0.000158348,1,
15,14.9392,-9.63664,0.000453258,1,
15,1.84094,-9.77327,0.130417,1,
15,0.345685,-10.3481,0.427342,0,
15,1.23176,-10.0044,0.20881,1,
15,2.15467,-9.53885,0.0399862,1,
15,14.9326,-10.3191,0.000905984,1,
15,2.06596,-10.5965,0.0549011,1,
15,14.9431,-10.4398,0.000386888,1,
15,1.40128,-9.88692,0.214573,1,
15,2.36924,-9.79602,0.135051,1,
15,14.9117,-10.1524,0.000562309,1,
15,14.9598,-10.7601,0.000241077,1,
15,14.9025,-9.56782,0.000539877,1,
15,1.99532,-10.0002,0.129676,0,
15,14.8854,-9.95544,0.000201785,1,
15,14.8975,-10.9581,0.000597015,1,
15,14.879,-9.86562,0.000777697,1,
15,0.410738,-10.1418,0.178354,0,
15,1.91385,-10.1007,0.204909,1,
15,0.457589,-10.2325,0.274895,1,
15,14.8905,-9.5941,0.000295352,1,
15,14.9145,-9.63915,0.00018345,1,
15,1.563,-9.41408,0.250302,1,
15,14.8932,-9.95198,5.65517e-05,1,
15,14.9157,-9.75389,0.000430974,1,
15,1.60618,-10.2081,0.375035,1,
15,0.704521,-9.87251,0.194652,1,
15,2.24906,-10.0571,0.17789,1,
15,14.8784,-9.61943,0.000904583,1,
15,2.20896,-10.083,0.121156,1,
15,1.35836,-9.97805,0.100199,1,
15,14.8806,-10.1802,0.000493014,1,
15,1.39244,-10.2365,0.22144,1,
15,1.76652,-9.90076,0.171481,1,
15,14.9044,-10.5456,0.000856779,1,
15,1.44078,-10.2904,0.260238,1,
15,1.99282,-9.95393,0.234691,1,
15,2.37711,-9.24057,0.167919,1,
15,1.71333,-9.29334,0.205073,1,
15,2.12199,-10.293,0.176547,1,
15,1.99146,-9.67182,0.140095,1,
15,2.24465,-10.0433,0.16737,1,
15,0.82402,-9.73862,0.133383,1,
15,14.919,-9.43976,0.000772317,1,
15,2.05897,-9.81364,0.196933,1,
15,0.706359,-9.2245,0.233029,0,
15,14.8795,-9.72285,5.67835e-05,1,
15,1.79296,-10.389,0.165474,1,
15,14.8844,-10.4088,0.00103832,1,
15,14.8572,-9.69188,0.000437732,1,
15,1.05622,-10.1093,0.193643,1,
15,10.828,-10.6305,0.214509,1,
15,0.786546,-9.90601,0.157554,1,
15,2.18406,-10.217,0.188017,1,
15,14.948,-10.0667,0.000475428,1,
15,2.04657,-10.5619,0.151108,1,
15,14.8892,-9.22355,0.000367281,1,
15,0.75979,-9.57686,0.269708,1,
15,1.81446,-9.96828,0.0776445,1,
15,1.96073,-9.61377,0.263695,1,
15,0.921918,-10.2785,0.223846,1,
15,14.9332,-9.67998,0.000677638,1,
15,14.8825,-9.91319,7.88791e-05,1,
15,1.76637,-10.3379,0.172491,1,
15,14.8465,-10.0274,0.000861393,1,
15,2.29758,-9.75668,0.18379,1,
15,0.372907,-10.0337,0.367829,1,
15,0.837142,-10.0788,0.202558,1,
15,1.61567,-9.70832,0.373162,1,
15,0.556328,-10.0084,0.163292,1,
15,1.71499,-10.3771,0.144746,1,
15,0.372451,-9.83653,0.0871384,0,
15,0.745135,-10.0913,0.291082,1,
15,11.1003,-15.0302,4.7621,1,
15,14.9176,-10.7469,0.000600042,1,
15,1.98338,-10.4268,0.381644,1,
15,14.9089,-10.0531,0.000665051,1,
15,0.755304,-9.54029,0.155504,1,
15,1.93106,-9.50418,0.160935,1,
15,2.14724,-9.17373,0.17479,1,
15,14.8843,-9.97313,0.000193895,1,
15,14.9221,-8.89096,0.000235556,1,
15,14.9326,-9.6135,0.000681947,1,
15,14.9317,-9.93536,0.00103125,1,
15,14.8775,-9.97823,0.000409492,1,
